Filename,Label,ClassName
River/River_636.tif,8,River
SeaLake/SeaLake_2183.tif,9,SeaLake
HerbaceousVegetation/HerbaceousVegetation_2342.tif,2,HerbaceousVegetation
Residential/Residential_582.tif,7,Residential
AnnualCrop/AnnualCrop_1912.tif,0,AnnualCrop
Industrial/Industrial_830.tif,4,Industrial
Highway/Highway_395.tif,3,Highway
AnnualCrop/AnnualCrop_1033.tif,0,AnnualCrop
Residential/Residential_2987.tif,7,Residential
Industrial/Industrial_652.tif,4,Industrial
SeaLake/SeaLake_482.tif,9,SeaLake
AnnualCrop/AnnualCrop_1853.tif,0,AnnualCrop
Highway/Highway_1167.tif,3,Highway
SeaLake/SeaLake_1588.tif,9,SeaLake
AnnualCrop/AnnualCrop_2109.tif,0,AnnualCrop
Industrial/Industrial_71.tif,4,Industrial
AnnualCrop/AnnualCrop_2973.tif,0,AnnualCrop
Forest/Forest_1174.tif,1,Forest
HerbaceousVegetation/HerbaceousVegetation_1033.tif,2,HerbaceousVegetation
Highway/Highway_1709.tif,3,Highway
Highway/Highway_434.tif,3,Highway
Pasture/Pasture_145.tif,5,Pasture
SeaLake/SeaLake_2717.tif,9,SeaLake
Highway/Highway_2311.tif,3,Highway
AnnualCrop/AnnualCrop_968.tif,0,AnnualCrop
Forest/Forest_1367.tif,1,Forest
Residential/Residential_2328.tif,7,Residential
Forest/Forest_2510.tif,1,Forest
SeaLake/SeaLake_22.tif,9,SeaLake
HerbaceousVegetation/HerbaceousVegetation_2035.tif,2,HerbaceousVegetation
SeaLake/SeaLake_851.tif,9,SeaLake
SeaLake/SeaLake_1053.tif,9,SeaLake
HerbaceousVegetation/HerbaceousVegetation_1615.tif,2,HerbaceousVegetation
River/River_1970.tif,8,River
AnnualCrop/AnnualCrop_1312.tif,0,AnnualCrop
Highway/Highway_1145.tif,3,Highway
Forest/Forest_61.tif,1,Forest
Forest/Forest_2265.tif,1,Forest
Residential/Residential_2511.tif,7,Residential
Forest/Forest_1979.tif,1,Forest
River/River_1614.tif,8,River
Industrial/Industrial_1959.tif,4,Industrial
Pasture/Pasture_124.tif,5,Pasture
Pasture/Pasture_1785.tif,5,Pasture
Highway/Highway_194.tif,3,Highway
SeaLake/Jakarta_000071.tif,9,SeaLake
SeaLake/Jakarta_000444.tif,9,SeaLake
HerbaceousVegetation/HerbaceousVegetation_1572.tif,2,HerbaceousVegetation
PermanentCrop/PermanentCrop_2319.tif,6,PermanentCrop
HerbaceousVegetation/HerbaceousVegetation_1833.tif,2,HerbaceousVegetation
Industrial/Industrial_374.tif,4,Industrial
HerbaceousVegetation/HerbaceousVegetation_2944.tif,2,HerbaceousVegetation
Forest/Forest_1904.tif,1,Forest
Residential/Residential_1579.tif,7,Residential
PermanentCrop/PermanentCrop_2279.tif,6,PermanentCrop
SeaLake/SeaLake_2580.tif,9,SeaLake
SeaLake/SeaLake_52.tif,9,SeaLake
Pasture/Pasture_1074.tif,5,Pasture
AnnualCrop/AnnualCrop_78.tif,0,AnnualCrop
Highway/Highway_1836.tif,3,Highway
HerbaceousVegetation/HerbaceousVegetation_2016.tif,2,HerbaceousVegetation
SeaLake/SeaLake_351.tif,9,SeaLake
HerbaceousVegetation/HerbaceousVegetation_2188.tif,2,HerbaceousVegetation
AnnualCrop/AnnualCrop_682.tif,0,AnnualCrop
Highway/Highway_400.tif,3,Highway
Industrial/Industrial_2023.tif,4,Industrial
SeaLake/SeaLake_1425.tif,9,SeaLake
AnnualCrop/AnnualCrop_2178.tif,0,AnnualCrop
Residential/Residential_2270.tif,7,Residential
PermanentCrop/PermanentCrop_566.tif,6,PermanentCrop
AnnualCrop/AnnualCrop_445.tif,0,AnnualCrop
Forest/Forest_516.tif,1,Forest
SeaLake/SeaLake_1515.tif,9,SeaLake
SeaLake/SeaLake_1312.tif,9,SeaLake
AnnualCrop/AnnualCrop_125.tif,0,AnnualCrop
SeaLake/SeaLake_382.tif,9,SeaLake
River/River_1466.tif,8,River
AnnualCrop/AnnualCrop_2562.tif,0,AnnualCrop
Pasture/Pasture_1267.tif,5,Pasture
HerbaceousVegetation/HerbaceousVegetation_166.tif,2,HerbaceousVegetation
River/River_554.tif,8,River
River/River_1689.tif,8,River
HerbaceousVegetation/HerbaceousVegetation_194.tif,2,HerbaceousVegetation
Pasture/Pasture_142.tif,5,Pasture
Forest/Forest_850.tif,1,Forest
Industrial/Industrial_365.tif,4,Industrial
River/River_1607.tif,8,River
SeaLake/Jakarta_000439.tif,9,SeaLake
Residential/Residential_1088.tif,7,Residential
AnnualCrop/AnnualCrop_1100.tif,0,AnnualCrop
Highway/Highway_322.tif,3,Highway
HerbaceousVegetation/HerbaceousVegetation_2468.tif,2,HerbaceousVegetation
SeaLake/SeaLake_849.tif,9,SeaLake
HerbaceousVegetation/HerbaceousVegetation_1220.tif,2,HerbaceousVegetation
River/River_1065.tif,8,River
Residential/Residential_1303.tif,7,Residential
SeaLake/Jakarta_000083.tif,9,SeaLake
HerbaceousVegetation/HerbaceousVegetation_2744.tif,2,HerbaceousVegetation
PermanentCrop/PermanentCrop_1530.tif,6,PermanentCrop
Residential/Residential_71.tif,7,Residential
Industrial/Industrial_2262.tif,4,Industrial
Forest/Forest_1684.tif,1,Forest
River/River_252.tif,8,River
Highway/Highway_1537.tif,3,Highway
AnnualCrop/AnnualCrop_1772.tif,0,AnnualCrop
SeaLake/Jakarta_000064.tif,9,SeaLake
SeaLake/SeaLake_277.tif,9,SeaLake
SeaLake/Jakarta_000245.tif,9,SeaLake
Highway/Highway_891.tif,3,Highway
River/River_1441.tif,8,River
River/River_2313.tif,8,River
Residential/Residential_2817.tif,7,Residential
SeaLake/SeaLake_1774.tif,9,SeaLake
HerbaceousVegetation/HerbaceousVegetation_1114.tif,2,HerbaceousVegetation
Forest/Forest_945.tif,1,Forest
SeaLake/SeaLake_2395.tif,9,SeaLake
Pasture/Pasture_931.tif,5,Pasture
Industrial/Industrial_546.tif,4,Industrial
SeaLake/Jakarta_000206.tif,9,SeaLake
River/River_1602.tif,8,River
Pasture/Pasture_148.tif,5,Pasture
SeaLake/Jakarta_000137.tif,9,SeaLake
Forest/Forest_740.tif,1,Forest
River/River_1077.tif,8,River
PermanentCrop/PermanentCrop_191.tif,6,PermanentCrop
Highway/Highway_325.tif,3,Highway
AnnualCrop/AnnualCrop_2831.tif,0,AnnualCrop
Pasture/Pasture_1865.tif,5,Pasture
Residential/Residential_1160.tif,7,Residential
Residential/Residential_2313.tif,7,Residential
AnnualCrop/AnnualCrop_975.tif,0,AnnualCrop
PermanentCrop/PermanentCrop_500.tif,6,PermanentCrop
Industrial/Industrial_2223.tif,4,Industrial
AnnualCrop/AnnualCrop_2378.tif,0,AnnualCrop
Pasture/Pasture_575.tif,5,Pasture
SeaLake/SeaLake_2429.tif,9,SeaLake
PermanentCrop/PermanentCrop_568.tif,6,PermanentCrop
Highway/Highway_266.tif,3,Highway
Pasture/Pasture_881.tif,5,Pasture
SeaLake/SeaLake_2184.tif,9,SeaLake
Forest/Forest_1572.tif,1,Forest
HerbaceousVegetation/HerbaceousVegetation_609.tif,2,HerbaceousVegetation
Forest/Forest_2506.tif,1,Forest
PermanentCrop/PermanentCrop_1305.tif,6,PermanentCrop
Industrial/Industrial_600.tif,4,Industrial
HerbaceousVegetation/HerbaceousVegetation_1178.tif,2,HerbaceousVegetation
HerbaceousVegetation/HerbaceousVegetation_1317.tif,2,HerbaceousVegetation
Highway/Highway_1578.tif,3,Highway
Forest/Forest_1164.tif,1,Forest
Highway/Highway_1365.tif,3,Highway
River/River_210.tif,8,River
HerbaceousVegetation/HerbaceousVegetation_2041.tif,2,HerbaceousVegetation
HerbaceousVegetation/HerbaceousVegetation_285.tif,2,HerbaceousVegetation
Residential/Residential_378.tif,7,Residential
PermanentCrop/PermanentCrop_198.tif,6,PermanentCrop
PermanentCrop/PermanentCrop_1716.tif,6,PermanentCrop
River/River_1933.tif,8,River
SeaLake/SeaLake_1202.tif,9,SeaLake
SeaLake/SeaLake_2448.tif,9,SeaLake
River/River_144.tif,8,River
AnnualCrop/AnnualCrop_2835.tif,0,AnnualCrop
River/River_766.tif,8,River
PermanentCrop/PermanentCrop_43.tif,6,PermanentCrop
Residential/Residential_2969.tif,7,Residential
Forest/Forest_1242.tif,1,Forest
Industrial/Industrial_565.tif,4,Industrial
HerbaceousVegetation/HerbaceousVegetation_1091.tif,2,HerbaceousVegetation
Highway/Highway_1509.tif,3,Highway
Industrial/Industrial_2082.tif,4,Industrial
Industrial/Industrial_1433.tif,4,Industrial
Forest/Forest_2789.tif,1,Forest
Forest/Forest_2903.tif,1,Forest
River/River_1444.tif,8,River
River/River_883.tif,8,River
Highway/Highway_1320.tif,3,Highway
Forest/Forest_1202.tif,1,Forest
PermanentCrop/PermanentCrop_534.tif,6,PermanentCrop
Residential/Residential_2220.tif,7,Residential
SeaLake/SeaLake_410.tif,9,SeaLake
Residential/Residential_2268.tif,7,Residential
Forest/Forest_2295.tif,1,Forest
HerbaceousVegetation/HerbaceousVegetation_777.tif,2,HerbaceousVegetation
AnnualCrop/AnnualCrop_1114.tif,0,AnnualCrop
Forest/Forest_1357.tif,1,Forest
SeaLake/SeaLake_23.tif,9,SeaLake
Pasture/Pasture_1797.tif,5,Pasture
HerbaceousVegetation/HerbaceousVegetation_2258.tif,2,HerbaceousVegetation
SeaLake/Jakarta_000352.tif,9,SeaLake
Industrial/Industrial_1782.tif,4,Industrial
Highway/Highway_1787.tif,3,Highway
Forest/Forest_2304.tif,1,Forest
HerbaceousVegetation/HerbaceousVegetation_1965.tif,2,HerbaceousVegetation
Highway/Highway_982.tif,3,Highway
PermanentCrop/PermanentCrop_1548.tif,6,PermanentCrop
Industrial/Industrial_1351.tif,4,Industrial
HerbaceousVegetation/HerbaceousVegetation_2615.tif,2,HerbaceousVegetation
Pasture/Pasture_660.tif,5,Pasture
Highway/Highway_1930.tif,3,Highway
AnnualCrop/AnnualCrop_1663.tif,0,AnnualCrop
Forest/Forest_2176.tif,1,Forest
Pasture/Pasture_1964.tif,5,Pasture
SeaLake/SeaLake_886.tif,9,SeaLake
Highway/Highway_1132.tif,3,Highway
Highway/Highway_1004.tif,3,Highway
River/River_2248.tif,8,River
Industrial/Industrial_2296.tif,4,Industrial
HerbaceousVegetation/HerbaceousVegetation_1655.tif,2,HerbaceousVegetation
Residential/Residential_892.tif,7,Residential
AnnualCrop/AnnualCrop_789.tif,0,AnnualCrop
SeaLake/Jakarta_000128.tif,9,SeaLake
Forest/Forest_380.tif,1,Forest
Forest/Forest_701.tif,1,Forest
AnnualCrop/AnnualCrop_2825.tif,0,AnnualCrop
River/River_1325.tif,8,River
Pasture/Pasture_41.tif,5,Pasture
HerbaceousVegetation/HerbaceousVegetation_1227.tif,2,HerbaceousVegetation
Forest/Forest_1960.tif,1,Forest
PermanentCrop/PermanentCrop_603.tif,6,PermanentCrop
HerbaceousVegetation/HerbaceousVegetation_759.tif,2,HerbaceousVegetation
SeaLake/SeaLake_1288.tif,9,SeaLake
AnnualCrop/AnnualCrop_2941.tif,0,AnnualCrop
Forest/Forest_629.tif,1,Forest
HerbaceousVegetation/HerbaceousVegetation_666.tif,2,HerbaceousVegetation
Highway/Highway_1096.tif,3,Highway
Industrial/Industrial_1629.tif,4,Industrial
Residential/Residential_2809.tif,7,Residential
Forest/Forest_1479.tif,1,Forest
AnnualCrop/AnnualCrop_1498.tif,0,AnnualCrop
Forest/Forest_1662.tif,1,Forest
River/River_14.tif,8,River
SeaLake/SeaLake_2476.tif,9,SeaLake
SeaLake/SeaLake_644.tif,9,SeaLake
Pasture/Pasture_1076.tif,5,Pasture
Pasture/Pasture_662.tif,5,Pasture
HerbaceousVegetation/HerbaceousVegetation_299.tif,2,HerbaceousVegetation
Forest/Forest_1366.tif,1,Forest
SeaLake/SeaLake_613.tif,9,SeaLake
AnnualCrop/AnnualCrop_45.tif,0,AnnualCrop
Industrial/Industrial_1826.tif,4,Industrial
Forest/Forest_233.tif,1,Forest
HerbaceousVegetation/HerbaceousVegetation_2358.tif,2,HerbaceousVegetation
Highway/Highway_2364.tif,3,Highway
River/River_370.tif,8,River
Industrial/Industrial_856.tif,4,Industrial
SeaLake/SeaLake_381.tif,9,SeaLake
AnnualCrop/AnnualCrop_1755.tif,0,AnnualCrop
Highway/Highway_1539.tif,3,Highway
Residential/Residential_2198.tif,7,Residential
Residential/Residential_2948.tif,7,Residential
Highway/Highway_269.tif,3,Highway
Residential/Residential_2138.tif,7,Residential
HerbaceousVegetation/HerbaceousVegetation_2638.tif,2,HerbaceousVegetation
Residential/Residential_2171.tif,7,Residential
Forest/Forest_1172.tif,1,Forest
Pasture/Pasture_502.tif,5,Pasture
River/River_708.tif,8,River
HerbaceousVegetation/HerbaceousVegetation_567.tif,2,HerbaceousVegetation
Pasture/Pasture_221.tif,5,Pasture
PermanentCrop/PermanentCrop_819.tif,6,PermanentCrop
SeaLake/SeaLake_2283.tif,9,SeaLake
Forest/Forest_2132.tif,1,Forest
Industrial/Industrial_1403.tif,4,Industrial
Pasture/Pasture_299.tif,5,Pasture
River/River_295.tif,8,River
Pasture/Pasture_315.tif,5,Pasture
River/River_32.tif,8,River
Pasture/Pasture_656.tif,5,Pasture
Industrial/Industrial_208.tif,4,Industrial
HerbaceousVegetation/HerbaceousVegetation_2913.tif,2,HerbaceousVegetation
Industrial/Industrial_859.tif,4,Industrial
Highway/Highway_2399.tif,3,Highway
Forest/Forest_825.tif,1,Forest
Pasture/Pasture_1248.tif,5,Pasture
Forest/Forest_1985.tif,1,Forest
Highway/Highway_1784.tif,3,Highway
Residential/Residential_1459.tif,7,Residential
HerbaceousVegetation/HerbaceousVegetation_1730.tif,2,HerbaceousVegetation
SeaLake/SeaLake_378.tif,9,SeaLake
Residential/Residential_1480.tif,7,Residential
HerbaceousVegetation/HerbaceousVegetation_2793.tif,2,HerbaceousVegetation
Forest/Forest_2983.tif,1,Forest
Forest/Forest_2405.tif,1,Forest
PermanentCrop/PermanentCrop_2206.tif,6,PermanentCrop
Residential/Residential_1671.tif,7,Residential
River/River_1253.tif,8,River
SeaLake/SeaLake_1494.tif,9,SeaLake
Residential/Residential_1351.tif,7,Residential
Pasture/Pasture_1404.tif,5,Pasture
AnnualCrop/AnnualCrop_1268.tif,0,AnnualCrop
River/River_2387.tif,8,River
PermanentCrop/PermanentCrop_929.tif,6,PermanentCrop
HerbaceousVegetation/HerbaceousVegetation_2699.tif,2,HerbaceousVegetation
HerbaceousVegetation/HerbaceousVegetation_1718.tif,2,HerbaceousVegetation
Residential/Residential_1774.tif,7,Residential
PermanentCrop/PermanentCrop_1955.tif,6,PermanentCrop
PermanentCrop/PermanentCrop_1837.tif,6,PermanentCrop
Highway/Highway_1296.tif,3,Highway
River/River_2141.tif,8,River
Residential/Residential_722.tif,7,Residential
Pasture/Pasture_1173.tif,5,Pasture
Forest/Forest_2640.tif,1,Forest
River/River_440.tif,8,River
HerbaceousVegetation/HerbaceousVegetation_981.tif,2,HerbaceousVegetation
River/River_1389.tif,8,River
River/River_802.tif,8,River
Pasture/Pasture_1021.tif,5,Pasture
SeaLake/SeaLake_973.tif,9,SeaLake
SeaLake/SeaLake_813.tif,9,SeaLake
PermanentCrop/PermanentCrop_2068.tif,6,PermanentCrop
Residential/Residential_2798.tif,7,Residential
Pasture/Pasture_436.tif,5,Pasture
Industrial/Industrial_1397.tif,4,Industrial
Forest/Forest_886.tif,1,Forest
Highway/Highway_1439.tif,3,Highway
PermanentCrop/PermanentCrop_2292.tif,6,PermanentCrop
Pasture/Pasture_1782.tif,5,Pasture
Industrial/Industrial_995.tif,4,Industrial
HerbaceousVegetation/HerbaceousVegetation_1876.tif,2,HerbaceousVegetation
Highway/Highway_2084.tif,3,Highway
AnnualCrop/AnnualCrop_1298.tif,0,AnnualCrop
Highway/Highway_2279.tif,3,Highway
Pasture/Pasture_1254.tif,5,Pasture
Highway/Highway_1718.tif,3,Highway
PermanentCrop/PermanentCrop_887.tif,6,PermanentCrop
HerbaceousVegetation/HerbaceousVegetation_1983.tif,2,HerbaceousVegetation
Residential/Residential_122.tif,7,Residential
Highway/Highway_231.tif,3,Highway
AnnualCrop/AnnualCrop_1085.tif,0,AnnualCrop
Industrial/Industrial_466.tif,4,Industrial
Residential/Residential_1109.tif,7,Residential
River/River_1635.tif,8,River
HerbaceousVegetation/HerbaceousVegetation_1015.tif,2,HerbaceousVegetation
AnnualCrop/AnnualCrop_2463.tif,0,AnnualCrop
Forest/Forest_2193.tif,1,Forest
River/River_891.tif,8,River
Forest/Forest_2090.tif,1,Forest
Industrial/Industrial_552.tif,4,Industrial
Forest/Forest_474.tif,1,Forest
HerbaceousVegetation/HerbaceousVegetation_1287.tif,2,HerbaceousVegetation
SeaLake/SeaLake_1831.tif,9,SeaLake
River/River_628.tif,8,River
HerbaceousVegetation/HerbaceousVegetation_1.tif,2,HerbaceousVegetation
Pasture/Pasture_701.tif,5,Pasture
AnnualCrop/AnnualCrop_2447.tif,0,AnnualCrop
SeaLake/SeaLake_186.tif,9,SeaLake
SeaLake/SeaLake_568.tif,9,SeaLake
Residential/Residential_2758.tif,7,Residential
Pasture/Pasture_1242.tif,5,Pasture
SeaLake/SeaLake_1569.tif,9,SeaLake
PermanentCrop/PermanentCrop_141.tif,6,PermanentCrop
Residential/Residential_552.tif,7,Residential
PermanentCrop/PermanentCrop_102.tif,6,PermanentCrop
Highway/Highway_1184.tif,3,Highway
Residential/Residential_2539.tif,7,Residential
River/River_1490.tif,8,River
River/River_1343.tif,8,River
Forest/Forest_2908.tif,1,Forest
SeaLake/SeaLake_369.tif,9,SeaLake
AnnualCrop/AnnualCrop_455.tif,0,AnnualCrop
Forest/Forest_1114.tif,1,Forest
AnnualCrop/AnnualCrop_1752.tif,0,AnnualCrop
PermanentCrop/PermanentCrop_2456.tif,6,PermanentCrop
PermanentCrop/PermanentCrop_1440.tif,6,PermanentCrop
Pasture/Pasture_617.tif,5,Pasture
Highway/Highway_1351.tif,3,Highway
AnnualCrop/AnnualCrop_1546.tif,0,AnnualCrop
Forest/Forest_2365.tif,1,Forest
AnnualCrop/AnnualCrop_601.tif,0,AnnualCrop
PermanentCrop/PermanentCrop_2270.tif,6,PermanentCrop
Industrial/Industrial_852.tif,4,Industrial
HerbaceousVegetation/HerbaceousVegetation_358.tif,2,HerbaceousVegetation
Residential/Residential_495.tif,7,Residential
Forest/Forest_2864.tif,1,Forest
SeaLake/SeaLake_827.tif,9,SeaLake
SeaLake/Jakarta_000211.tif,9,SeaLake
SeaLake/SeaLake_391.tif,9,SeaLake
Pasture/Pasture_1827.tif,5,Pasture
SeaLake/SeaLake_1434.tif,9,SeaLake
Forest/Forest_1953.tif,1,Forest
SeaLake/SeaLake_2886.tif,9,SeaLake
PermanentCrop/PermanentCrop_2150.tif,6,PermanentCrop
Pasture/Pasture_329.tif,5,Pasture
HerbaceousVegetation/HerbaceousVegetation_1331.tif,2,HerbaceousVegetation
AnnualCrop/AnnualCrop_2649.tif,0,AnnualCrop
PermanentCrop/PermanentCrop_1158.tif,6,PermanentCrop
River/River_157.tif,8,River
Forest/Forest_1610.tif,1,Forest
SeaLake/SeaLake_1496.tif,9,SeaLake
River/River_1721.tif,8,River
Industrial/Industrial_1774.tif,4,Industrial
Highway/Highway_295.tif,3,Highway
Industrial/Industrial_929.tif,4,Industrial
Forest/Forest_2947.tif,1,Forest
SeaLake/SeaLake_785.tif,9,SeaLake
Residential/Residential_2080.tif,7,Residential
HerbaceousVegetation/HerbaceousVegetation_1618.tif,2,HerbaceousVegetation
Industrial/Industrial_1163.tif,4,Industrial
Pasture/Pasture_1271.tif,5,Pasture
AnnualCrop/AnnualCrop_327.tif,0,AnnualCrop
Forest/Forest_1865.tif,1,Forest
HerbaceousVegetation/HerbaceousVegetation_1383.tif,2,HerbaceousVegetation
Highway/Highway_1681.tif,3,Highway
Highway/Highway_860.tif,3,Highway
River/River_2186.tif,8,River
Pasture/Pasture_732.tif,5,Pasture
Highway/Highway_694.tif,3,Highway
Highway/Highway_775.tif,3,Highway
Highway/Highway_433.tif,3,Highway
Forest/Forest_1863.tif,1,Forest
Forest/Forest_2917.tif,1,Forest
SeaLake/SeaLake_398.tif,9,SeaLake
River/River_1477.tif,8,River
Industrial/Industrial_2260.tif,4,Industrial
AnnualCrop/AnnualCrop_171.tif,0,AnnualCrop
PermanentCrop/PermanentCrop_319.tif,6,PermanentCrop
Industrial/Industrial_2222.tif,4,Industrial
SeaLake/SeaLake_2165.tif,9,SeaLake
PermanentCrop/PermanentCrop_528.tif,6,PermanentCrop
SeaLake/SeaLake_2197.tif,9,SeaLake
AnnualCrop/AnnualCrop_170.tif,0,AnnualCrop
Industrial/Industrial_1459.tif,4,Industrial
SeaLake/SeaLake_2438.tif,9,SeaLake
SeaLake/SeaLake_2139.tif,9,SeaLake
Forest/Forest_2528.tif,1,Forest
AnnualCrop/AnnualCrop_2709.tif,0,AnnualCrop
Forest/Forest_637.tif,1,Forest
HerbaceousVegetation/HerbaceousVegetation_941.tif,2,HerbaceousVegetation
AnnualCrop/AnnualCrop_1428.tif,0,AnnualCrop
SeaLake/SeaLake_1125.tif,9,SeaLake
River/River_2240.tif,8,River
PermanentCrop/PermanentCrop_628.tif,6,PermanentCrop
Industrial/Industrial_1514.tif,4,Industrial
SeaLake/SeaLake_2536.tif,9,SeaLake
Industrial/Industrial_441.tif,4,Industrial
Industrial/Industrial_197.tif,4,Industrial
SeaLake/Jakarta_000113.tif,9,SeaLake
SeaLake/SeaLake_1394.tif,9,SeaLake
Pasture/Pasture_984.tif,5,Pasture
Residential/Residential_2667.tif,7,Residential
Highway/Highway_1331.tif,3,Highway
Pasture/Pasture_1997.tif,5,Pasture
Forest/Forest_1551.tif,1,Forest
Pasture/Pasture_1684.tif,5,Pasture
Forest/Forest_1292.tif,1,Forest
HerbaceousVegetation/HerbaceousVegetation_1707.tif,2,HerbaceousVegetation
AnnualCrop/AnnualCrop_2791.tif,0,AnnualCrop
Pasture/Pasture_1195.tif,5,Pasture
Residential/Residential_2815.tif,7,Residential
AnnualCrop/AnnualCrop_2160.tif,0,AnnualCrop
Pasture/Pasture_1669.tif,5,Pasture
Residential/Residential_1819.tif,7,Residential
HerbaceousVegetation/HerbaceousVegetation_1995.tif,2,HerbaceousVegetation
Industrial/Industrial_1021.tif,4,Industrial
HerbaceousVegetation/HerbaceousVegetation_2932.tif,2,HerbaceousVegetation
Industrial/Industrial_222.tif,4,Industrial
Highway/Highway_1470.tif,3,Highway
SeaLake/SeaLake_980.tif,9,SeaLake
AnnualCrop/AnnualCrop_2612.tif,0,AnnualCrop
Residential/Residential_1472.tif,7,Residential
Forest/Forest_1928.tif,1,Forest
Highway/Highway_771.tif,3,Highway
Highway/Highway_1294.tif,3,Highway
Industrial/Industrial_2345.tif,4,Industrial
River/River_2146.tif,8,River
AnnualCrop/AnnualCrop_390.tif,0,AnnualCrop
PermanentCrop/PermanentCrop_404.tif,6,PermanentCrop
Residential/Residential_2284.tif,7,Residential
Industrial/Industrial_2210.tif,4,Industrial
Pasture/Pasture_631.tif,5,Pasture
Industrial/Industrial_1638.tif,4,Industrial
Industrial/Industrial_829.tif,4,Industrial
PermanentCrop/PermanentCrop_2149.tif,6,PermanentCrop
AnnualCrop/AnnualCrop_951.tif,0,AnnualCrop
PermanentCrop/PermanentCrop_756.tif,6,PermanentCrop
SeaLake/SeaLake_2776.tif,9,SeaLake
Highway/Highway_1764.tif,3,Highway
HerbaceousVegetation/HerbaceousVegetation_2351.tif,2,HerbaceousVegetation
SeaLake/SeaLake_2592.tif,9,SeaLake
SeaLake/SeaLake_2065.tif,9,SeaLake
PermanentCrop/PermanentCrop_505.tif,6,PermanentCrop
AnnualCrop/AnnualCrop_239.tif,0,AnnualCrop
SeaLake/SeaLake_343.tif,9,SeaLake
Pasture/Pasture_1026.tif,5,Pasture
HerbaceousVegetation/HerbaceousVegetation_511.tif,2,HerbaceousVegetation
AnnualCrop/AnnualCrop_287.tif,0,AnnualCrop
HerbaceousVegetation/HerbaceousVegetation_857.tif,2,HerbaceousVegetation
SeaLake/SeaLake_164.tif,9,SeaLake
SeaLake/SeaLake_1795.tif,9,SeaLake
Industrial/Industrial_591.tif,4,Industrial
Highway/Highway_1719.tif,3,Highway
River/River_914.tif,8,River
Industrial/Industrial_974.tif,4,Industrial
AnnualCrop/AnnualCrop_885.tif,0,AnnualCrop
Forest/Forest_2701.tif,1,Forest
Residential/Residential_2236.tif,7,Residential
Forest/Forest_366.tif,1,Forest
Pasture/Pasture_1156.tif,5,Pasture
Residential/Residential_594.tif,7,Residential
Highway/Highway_917.tif,3,Highway
HerbaceousVegetation/HerbaceousVegetation_199.tif,2,HerbaceousVegetation
Residential/Residential_349.tif,7,Residential
SeaLake/SeaLake_668.tif,9,SeaLake
PermanentCrop/PermanentCrop_1817.tif,6,PermanentCrop
Pasture/Pasture_255.tif,5,Pasture
SeaLake/SeaLake_1884.tif,9,SeaLake
AnnualCrop/AnnualCrop_143.tif,0,AnnualCrop
AnnualCrop/AnnualCrop_2488.tif,0,AnnualCrop
River/River_592.tif,8,River
River/River_1854.tif,8,River
HerbaceousVegetation/HerbaceousVegetation_1133.tif,2,HerbaceousVegetation
Forest/Forest_2242.tif,1,Forest
Pasture/Pasture_1179.tif,5,Pasture
River/River_436.tif,8,River
SeaLake/SeaLake_2493.tif,9,SeaLake
Residential/Residential_84.tif,7,Residential
AnnualCrop/AnnualCrop_2517.tif,0,AnnualCrop
Forest/Forest_1604.tif,1,Forest
Residential/Residential_701.tif,7,Residential
Highway/Highway_2040.tif,3,Highway
PermanentCrop/PermanentCrop_434.tif,6,PermanentCrop
Highway/Highway_517.tif,3,Highway
PermanentCrop/PermanentCrop_1904.tif,6,PermanentCrop
Forest/Forest_247.tif,1,Forest
Residential/Residential_2711.tif,7,Residential
PermanentCrop/PermanentCrop_350.tif,6,PermanentCrop
AnnualCrop/AnnualCrop_2167.tif,0,AnnualCrop
HerbaceousVegetation/HerbaceousVegetation_234.tif,2,HerbaceousVegetation
HerbaceousVegetation/HerbaceousVegetation_2140.tif,2,HerbaceousVegetation
Residential/Residential_2129.tif,7,Residential
SeaLake/SeaLake_1289.tif,9,SeaLake
SeaLake/Jakarta_000136.tif,9,SeaLake
Highway/Highway_1559.tif,3,Highway
SeaLake/SeaLake_1974.tif,9,SeaLake
AnnualCrop/AnnualCrop_529.tif,0,AnnualCrop
Forest/Forest_2280.tif,1,Forest
AnnualCrop/AnnualCrop_2546.tif,0,AnnualCrop
HerbaceousVegetation/HerbaceousVegetation_557.tif,2,HerbaceousVegetation
PermanentCrop/PermanentCrop_1407.tif,6,PermanentCrop
Forest/Forest_31.tif,1,Forest
Residential/Residential_620.tif,7,Residential
HerbaceousVegetation/HerbaceousVegetation_43.tif,2,HerbaceousVegetation
PermanentCrop/PermanentCrop_213.tif,6,PermanentCrop
Highway/Highway_2005.tif,3,Highway
HerbaceousVegetation/HerbaceousVegetation_253.tif,2,HerbaceousVegetation
River/River_1833.tif,8,River
Industrial/Industrial_1172.tif,4,Industrial
Industrial/Industrial_1495.tif,4,Industrial
Industrial/Industrial_1501.tif,4,Industrial
Highway/Highway_1039.tif,3,Highway
River/River_1195.tif,8,River
Forest/Forest_1080.tif,1,Forest
River/River_1488.tif,8,River
PermanentCrop/PermanentCrop_1906.tif,6,PermanentCrop
Pasture/Pasture_1518.tif,5,Pasture
AnnualCrop/AnnualCrop_1952.tif,0,AnnualCrop
River/River_1622.tif,8,River
Industrial/Industrial_528.tif,4,Industrial
Pasture/Pasture_1636.tif,5,Pasture
HerbaceousVegetation/HerbaceousVegetation_1744.tif,2,HerbaceousVegetation
